sample_index,attack,attack_key,true_label,clean_pred,adv_pred,clean_conf,adv_conf,confidence_drop,margin_drop,linf_255,l2,attack_success
1998,PGD,pgd,ship,ship,airplane,0.7776612043380737,1.0,-0.22233879566192627,12.57530403137207,8.00000712275505,1.338348150253296,True
1999,PGD,pgd,dog,dog,cat,1.0,1.0,0.0,27.888927459716797,8.00000712275505,1.3275216817855835,True
2000,PGD,pgd,automobile,automobile,frog,0.9997132420539856,1.0,-0.0002867579460144043,25.000160217285156,8.00000712275505,1.400230884552002,True
2001,PGD,pgd,dog,dog,bird,0.7018507122993469,1.0,-0.2981492877006531,8.068995475769043,8.00000712275505,1.358186960220337,True
2002,PGD,pgd,deer,deer,bird,0.9466888308525085,1.0,-0.053311169147491455,8.709413528442383,8.00000712275505,1.3406970500946045,True
2003,PGD,pgd,dog,dog,cat,0.9717069268226624,1.0,-0.028293073177337646,5.019747734069824,8.00000712275505,1.3635605573654175,True
2004,PGD,pgd,horse,horse,dog,0.9997219443321228,0.9999998807907104,-0.0002779364585876465,12.957972526550293,8.00000712275505,1.3794176578521729,True
2005,PGD,pgd,dog,dog,cat,0.6820998787879944,1.0,-0.3179001212120056,0.48355627059936523,8.00000712275505,1.3760175704956055,True
2006,PGD,pgd,horse,horse,deer,0.9996746778488159,1.0,-0.00032532215118408203,14.719213485717773,8.00000712275505,1.4402474164962769,True
2007,PGD,pgd,ship,ship,airplane,0.9941120743751526,1.0,-0.005887925624847412,10.646737098693848,8.00000712275505,1.3159399032592773,True
2008,PGD,pgd,truck,truck,airplane,0.9999996423721313,1.0,-3.5762786865234375e-07,24.931751251220703,8.00000712275505,1.336637020111084,True
2009,PGD,pgd,automobile,automobile,truck,0.9999873638153076,1.0,-1.2636184692382812e-05,9.206073760986328,8.00000712275505,1.3063188791275024,True
2011,PGD,pgd,bird,bird,deer,0.9857563376426697,1.0,-0.014243662357330322,6.744450092315674,8.00000712275505,1.3094987869262695,True
2012,PGD,pgd,dog,dog,cat,0.9990150928497314,1.0,-0.0009849071502685547,7.8963518142700195,8.00000712275505,1.3884278535842896,True
2013,PGD,pgd,frog,frog,truck,0.9280279278755188,1.0,-0.0719720721244812,17.695480346679688,8.00000712275505,1.406901240348816,True
2014,PGD,pgd,ship,ship,airplane,0.9999799728393555,1.0,-2.002716064453125e-05,17.677921295166016,8.00000712275505,1.299443006515503,True
2015,PGD,pgd,deer,deer,frog,0.9999645948410034,1.0,-3.540515899658203e-05,17.92397689819336,8.00000712275505,1.3890457153320312,True
2016,PGD,pgd,frog,frog,deer,0.9977267384529114,1.0,-0.002273261547088623,20.006319046020508,8.00000712275505,1.383177638053894,True
2017,PGD,pgd,dog,dog,automobile,0.9975928664207458,1.0,-0.0024071335792541504,19.24614715576172,8.00000712275505,1.4234566688537598,True
2019,PGD,pgd,truck,truck,automobile,0.965155303478241,1.0,-0.03484469652175903,-1.4178180694580078,8.00000712275505,1.430706262588501,True
2020,PGD,pgd,truck,truck,automobile,0.999976634979248,1.0,-2.3365020751953125e-05,5.5420331954956055,8.00000712275505,1.3867720365524292,True
2021,PGD,pgd,ship,ship,airplane,0.999967098236084,1.0,-3.2901763916015625e-05,20.051971435546875,8.00000712275505,1.327425479888916,True
2022,PGD,pgd,dog,dog,cat,0.9995993971824646,1.0,-0.0004006028175354004,8.570262908935547,8.00000712275505,1.3807278871536255,True
2024,PGD,pgd,frog,frog,bird,0.9145681858062744,1.0,-0.08543181419372559,13.341115951538086,8.00000712275505,1.349985122680664,True
2025,PGD,pgd,deer,deer,bird,1.0,1.0,0.0,26.982696533203125,8.00000712275505,1.2978566884994507,True
2026,PGD,pgd,dog,dog,cat,0.9976407289505005,1.0,-0.0023592710494995117,4.128244400024414,8.00000712275505,1.3502241373062134,True
2027,PGD,pgd,truck,truck,cat,0.999984860420227,1.0,-1.5139579772949219e-05,25.621530532836914,8.00000712275505,1.3247681856155396,True
2028,PGD,pgd,horse,horse,bird,0.9996707439422607,1.0,-0.0003292560577392578,17.456798553466797,8.00000712275505,1.4002748727798462,True
2030,PGD,pgd,deer,deer,dog,0.9970640540122986,1.0,-0.002935945987701416,13.38050651550293,8.00000712275505,1.375314474105835,True
2031,PGD,pgd,automobile,automobile,truck,0.9999969005584717,1.0,-3.0994415283203125e-06,13.535587310791016,8.00000712275505,1.4345141649246216,True
2032,PGD,pgd,deer,deer,cat,0.911472737789154,1.0,-0.08852726221084595,10.172914505004883,8.00000712275505,1.3161481618881226,True
2033,PGD,pgd,bird,bird,deer,0.6662959456443787,1.0,-0.33370405435562134,5.924707412719727,8.00000712275505,1.2927556037902832,True
2035,PGD,pgd,frog,frog,bird,0.9998914003372192,1.0,-0.00010859966278076172,14.685276985168457,8.00000712275505,1.3636507987976074,True
2037,PGD,pgd,dog,dog,cat,0.9999922513961792,1.0,-7.748603820800781e-06,11.138641357421875,8.00000712275505,1.3991132974624634,True
2038,PGD,pgd,bird,bird,dog,0.9937912821769714,1.0,-0.0062087178230285645,12.168899536132812,8.00000712275505,1.3324254751205444,True
2039,PGD,pgd,ship,ship,automobile,0.9999942779541016,1.0,-5.7220458984375e-06,12.533995628356934,8.00000712275505,1.4473295211791992,True
2040,PGD,pgd,airplane,airplane,bird,0.9999935626983643,1.0,-6.4373016357421875e-06,17.81719207763672,8.00000712275505,1.3362665176391602,True
2041,PGD,pgd,airplane,airplane,deer,0.994388997554779,1.0,-0.005611002445220947,17.019176483154297,8.00000712275505,1.3800877332687378,True
2042,PGD,pgd,automobile,automobile,truck,0.9999998807907104,1.0,-1.1920928955078125e-07,13.939741134643555,8.00000712275505,1.3086978197097778,True
2043,PGD,pgd,ship,ship,airplane,0.99622642993927,1.0,-0.0037735700607299805,12.174741744995117,8.00000712275505,1.3443068265914917,True
2044,PGD,pgd,cat,cat,dog,0.9780473113059998,1.0,-0.021952688694000244,2.6884593963623047,8.00000712275505,1.3205525875091553,True
2045,PGD,pgd,automobile,automobile,truck,0.9999997615814209,1.0,-2.384185791015625e-07,13.100442886352539,8.00000712275505,1.450368046760559,True
2047,PGD,pgd,dog,dog,cat,0.8181751370429993,1.0,-0.18182486295700073,0.9591083526611328,8.00000712275505,1.3870896100997925,True
1920,DeepFool,deepfool,bird,bird,deer,0.9999998807907104,0.5002421140670776,0.4997577667236328,11.662246704101562,7.999999523162842,0.23251765966415405,True
1921,DeepFool,deepfool,bird,bird,airplane,0.8011133074760437,0.4887380003929138,0.3123753070831299,0.8319931030273438,2.422339618206024,0.060697611421346664,True
1922,DeepFool,deepfool,dog,dog,cat,0.9999995231628418,0.5003847479820251,0.49961477518081665,12.79911994934082,7.999999523162842,0.31034141778945923,True
1923,DeepFool,deepfool,automobile,automobile,airplane,0.9999868869781494,0.9324505925178528,0.06753629446029663,12.586418151855469,7.999999523162842,0.20705419778823853,True
1925,DeepFool,deepfool,automobile,automobile,truck,0.9999997615814209,0.500930905342102,0.49906885623931885,14.822659492492676,8.000001423060894,0.3447537422180176,True
1926,DeepFool,deepfool,airplane,airplane,truck,0.9999988079071045,0.9063436985015869,0.09365510940551758,8.10181999206543,5.985324829816818,0.2024901658296585,True
1927,DeepFool,deepfool,truck,truck,automobile,0.9975593090057373,0.4979398846626282,0.49961942434310913,4.46091365814209,5.457662343978882,0.14819683134555817,True
1928,DeepFool,deepfool,deer,deer,airplane,0.8774409294128418,0.3366263508796692,0.5408145785331726,2.311555862426758,1.3324061036109924,0.043607164174318314,True
1929,DeepFool,deepfool,bird,bird,deer,0.9272904396057129,0.4753898084163666,0.4519006311893463,1.6795196533203125,1.8379613757133484,0.039743151515722275,True
1930,DeepFool,deepfool,automobile,automobile,truck,1.0,0.6345819234848022,0.36541807651519775,19.386791229248047,8.000003322958946,0.417455792427063,True
1931,DeepFool,deepfool,frog,frog,cat,0.9999814033508301,0.5032463073730469,0.4967350959777832,7.179140090942383,7.632050067186356,0.17712146043777466,True
1932,DeepFool,deepfool,airplane,airplane,horse,0.9999971389770508,0.49371030926704407,0.5062868297100067,9.910621643066406,7.78806209564209,0.2710302770137787,True
1933,DeepFool,deepfool,cat,cat,dog,0.8734118342399597,0.5003005862236023,0.3731112480163574,0.5038661956787109,0.9922673553228378,0.04024171829223633,True
1934,DeepFool,deepfool,horse,horse,airplane,0.9055050611495972,0.44882914423942566,0.4566759169101715,1.766073226928711,1.2022459879517555,0.04789063334465027,True
1940,DeepFool,deepfool,dog,dog,bird,0.9994275569915771,0.4814850687980652,0.517942488193512,6.482584476470947,4.937988454475999,0.15658323466777802,True
1941,DeepFool,deepfool,horse,horse,bird,0.9999574422836304,0.4989114999771118,0.5010459423065186,5.892838478088379,5.478006452322006,0.20091861486434937,True
1942,DeepFool,deepfool,bird,bird,deer,0.9823743104934692,0.5246086120605469,0.45776569843292236,2.1762704849243164,1.5182921290397644,0.05151807889342308,True
1943,DeepFool,deepfool,ship,ship,truck,0.9999998807907104,0.48423197865486145,0.515767902135849,12.06869888305664,7.093246579170227,0.3056046962738037,True
1944,DeepFool,deepfool,deer,deer,dog,0.9175349473953247,0.415843665599823,0.5016912817955017,1.8255395889282227,1.2407094240188599,0.04066366329789162,True
1945,DeepFool,deepfool,deer,deer,horse,0.9859480857849121,0.5007441639900208,0.48520392179489136,1.8466815948486328,1.7350248992443085,0.0738852471113205,True
1947,DeepFool,deepfool,cat,cat,dog,0.9813746809959412,0.4996812641620636,0.48169341683387756,2.4436821937561035,2.7386650443077087,0.08408016711473465,True
1948,DeepFool,deepfool,dog,dog,cat,0.999990701675415,0.584166944026947,0.415823757648468,10.151533126831055,7.093033790588379,0.17026561498641968,True
1949,DeepFool,deepfool,airplane,airplane,bird,0.9988391995429993,0.49587351083755493,0.5029656887054443,5.560359477996826,7.08821564912796,0.2731984257698059,True
1950,DeepFool,deepfool,dog,dog,frog,0.9841780066490173,0.6556264758110046,0.3285515308380127,3.7128396034240723,2.3530161380767822,0.07933899760246277,True
1951,DeepFool,deepfool,horse,horse,deer,0.9998313188552856,0.49392810463905334,0.5059032142162323,6.909034729003906,3.291231393814087,0.13188669085502625,True
1953,DeepFool,deepfool,deer,deer,bird,0.9999359846115112,0.4973375201225281,0.5025984644889832,7.915084362030029,5.769359618425369,0.17760391533374786,True
1954,DeepFool,deepfool,bird,bird,airplane,0.9999984502792358,0.5000497102737427,0.49994874000549316,8.518898010253906,4.6461474895477295,0.17560745775699615,True
1955,DeepFool,deepfool,bird,bird,horse,0.99943608045578,0.4413778781890869,0.5580582022666931,5.548102378845215,3.3336827158927917,0.11643247306346893,True
1958,DeepFool,deepfool,frog,frog,cat,0.9996985197067261,0.4806886911392212,0.5190098285675049,6.578547477722168,5.029866099357605,0.16181069612503052,True
1959,DeepFool,deepfool,airplane,airplane,bird,0.9813375473022461,0.5054941177368164,0.4758434295654297,1.95332670211792,7.394443117082119,0.2176041603088379,True
1960,DeepFool,deepfool,bird,bird,dog,0.9999966621398926,0.5025590658187866,0.49743759632110596,8.29043197631836,5.501352399587631,0.17648951709270477,True
1961,DeepFool,deepfool,horse,horse,dog,0.9994219541549683,0.4908461570739746,0.5085757970809937,5.9316864013671875,4.246872514486313,0.13317713141441345,True
1965,DeepFool,deepfool,airplane,airplane,truck,0.9865232110023499,0.43317684531211853,0.5533463656902313,2.5046777725219727,2.2219839692115784,0.07533279061317444,True
1966,DeepFool,deepfool,horse,horse,deer,0.9999971389770508,0.49896910786628723,0.5010280311107635,10.52873706817627,7.999999523162842,0.2924695611000061,True
1967,DeepFool,deepfool,horse,horse,deer,1.0,0.5736681818962097,0.4263318181037903,13.464993476867676,7.999999523162842,0.3409118354320526,True
1968,DeepFool,deepfool,ship,ship,cat,0.9999997615814209,0.48938095569610596,0.5106188058853149,14.326065063476562,7.999999523162842,0.47034522891044617,True
1970,DeepFool,deepfool,automobile,automobile,truck,0.9991105198860168,0.7445428371429443,0.2545676827430725,5.969512462615967,3.325224369764328,0.11707647144794464,True
1971,DeepFool,deepfool,deer,deer,bird,0.957737147808075,0.4591017961502075,0.49863535165786743,2.3702898025512695,1.4319683611392975,0.04767664894461632,True
1972,DeepFool,deepfool,frog,frog,deer,0.9999967813491821,0.5042078495025635,0.49578893184661865,9.269678115844727,7.999999523162842,0.25329989194869995,True
1973,DeepFool,deepfool,airplane,airplane,bird,0.9632812738418579,0.500048041343689,0.46323323249816895,1.9875860214233398,2.3235221207141876,0.08344362676143646,True
1975,DeepFool,deepfool,frog,frog,cat,0.8751647472381592,0.5076001882553101,0.3675645589828491,1.3911175727844238,0.9947524219751358,0.028994331136345863,True
1976,DeepFool,deepfool,dog,dog,cat,0.9704728126525879,0.5521343350410461,0.41833847761154175,2.4813246726989746,2.014423906803131,0.06280198693275452,True
1977,DeepFool,deepfool,dog,dog,cat,0.9999837875366211,0.49885067343711853,0.5011331140995026,9.71751594543457,7.916286215186119,0.2400033175945282,True
1978,DeepFool,deepfool,frog,frog,airplane,0.999997615814209,0.4811227023601532,0.5188749134540558,10.068159103393555,6.391317844390869,0.17886535823345184,True
1979,DeepFool,deepfool,cat,cat,dog,0.9962449669837952,0.6357956528663635,0.36044931411743164,3.1021947860717773,3.5378723591566086,0.1131785660982132,True
1980,DeepFool,deepfool,truck,truck,automobile,0.9999682903289795,0.5446226000785828,0.45534569025039673,5.321046829223633,5.838599503040314,0.16212214529514313,True
1981,DeepFool,deepfool,cat,cat,dog,0.9983481168746948,0.4965842366218567,0.5017638802528381,5.388847827911377,6.974236965179443,0.20686405897140503,True
1982,DeepFool,deepfool,frog,frog,bird,1.0,0.515461802482605,0.484538197517395,10.778671264648438,5.897047966718674,0.23683495819568634,True
1984,DeepFool,deepfool,horse,horse,deer,0.9999300241470337,0.51297527551651,0.4869547486305237,7.4901533126831055,4.429201930761337,0.13388364017009735,True
1985,DeepFool,deepfool,frog,frog,bird,0.5645933747291565,0.4993690550327301,0.06522431969642639,0.14757919311523438,0.12534767389297485,0.004513830412179232,True
1986,DeepFool,deepfool,deer,deer,bird,0.8196520805358887,0.4895799160003662,0.33007216453552246,0.9415335655212402,0.5969023704528809,0.017782988026738167,True
1987,DeepFool,deepfool,truck,truck,airplane,1.0,0.5950462818145752,0.4049537181854248,20.650747299194336,8.000003322958946,0.38804277777671814,True
1988,DeepFool,deepfool,dog,dog,cat,0.9995152950286865,0.654941201210022,0.34457409381866455,6.069762229919434,5.35807728767395,0.16400225460529327,True
1989,DeepFool,deepfool,frog,frog,deer,0.946699857711792,0.4974769055843353,0.44922295212745667,1.6485934257507324,0.9987840056419373,0.04109732434153557,True
1991,DeepFool,deepfool,automobile,automobile,truck,1.0,0.4999035894870758,0.5000964105129242,29.072128295898438,8.000003322958946,0.5967822074890137,True
1992,DeepFool,deepfool,frog,frog,truck,0.9999995231628418,0.49950939416885376,0.500490128993988,9.351995468139648,7.999999523162842,0.3135261535644531,True
1993,DeepFool,deepfool,cat,cat,bird,0.5128847360610962,0.3989960551261902,0.113888680934906,0.21575498580932617,0.17270833253860474,0.005363495089113712,True
1994,DeepFool,deepfool,ship,ship,truck,0.9996621608734131,0.7282615303993225,0.2714006304740906,5.202295780181885,2.475931942462921,0.08601457625627518,True
1995,DeepFool,deepfool,bird,bird,airplane,0.9985507130622864,0.49150946736335754,0.5070412456989288,4.2642388343811035,3.581419922411442,0.0948590636253357,True
1996,DeepFool,deepfool,cat,cat,dog,0.8649863004684448,0.5169228315353394,0.34806346893310547,0.7443680763244629,2.136897034943104,0.052272453904151917,True
1998,DeepFool,deepfool,ship,ship,airplane,0.7776612043380737,0.4971107542514801,0.28055045008659363,0.7323503494262695,0.4752101004123688,0.016062356531620026,True
1999,DeepFool,deepfool,dog,dog,frog,1.0,0.5004332661628723,0.4995667338371277,26.72931671142578,7.999999523162842,0.44035473465919495,True
2000,DeepFool,deepfool,automobile,automobile,truck,0.9997132420539856,0.49832412600517273,0.5013891160488129,7.580794334411621,4.356473833322525,0.19235004484653473,True
2001,DeepFool,deepfool,dog,dog,bird,0.7018507122993469,0.49055567383766174,0.21129503846168518,0.4817066192626953,0.3369811177253723,0.01258358359336853,True
2002,DeepFool,deepfool,deer,deer,cat,0.9466888308525085,0.4476797878742218,0.49900904297828674,2.270707130432129,1.9512712955474854,0.0509730763733387,True
2003,DeepFool,deepfool,dog,dog,cat,0.9717069268226624,0.5047997832298279,0.4669071435928345,2.7324886322021484,2.997157573699951,0.0856369286775589,True
2005,DeepFool,deepfool,dog,dog,cat,0.6820998787879944,0.4355299770832062,0.2465699017047882,0.7830605506896973,0.9799522161483765,0.04495988041162491,True
2006,DeepFool,deepfool,horse,horse,deer,0.9996746778488159,0.5027114152908325,0.4969632625579834,4.622209548950195,3.856283873319626,0.13340707123279572,True
2007,DeepFool,deepfool,ship,ship,airplane,0.9941120743751526,0.4996244013309479,0.4944876730442047,2.8199987411499023,2.2212373092770576,0.10413946211338043,True
2008,DeepFool,deepfool,truck,truck,airplane,0.9999996423721313,0.5186055898666382,0.48139405250549316,9.929489135742188,7.096704393625259,0.28351500630378723,True
2009,DeepFool,deepfool,automobile,automobile,truck,0.9999873638153076,0.6910179257392883,0.3089694380760193,11.305519104003906,7.999999523162842,0.2617775499820709,True
2011,DeepFool,deepfool,bird,bird,deer,0.9857563376426697,0.4970046877861023,0.4887516498565674,2.729983329772949,1.2566647678613663,0.04005090892314911,True
2013,DeepFool,deepfool,frog,frog,truck,0.9280279278755188,0.49315953254699707,0.43486839532852173,1.393446445465088,0.8491632342338562,0.02906959131360054,True
2014,DeepFool,deepfool,ship,ship,airplane,0.9999799728393555,0.6535190343856812,0.3464609384536743,7.968119144439697,4.463149309158325,0.1785864531993866,True
2015,DeepFool,deepfool,deer,deer,cat,0.9999645948410034,0.4114440381526947,0.5885205566883087,9.621814727783203,5.757162272930145,0.15851925313472748,True
2016,DeepFool,deepfool,frog,frog,deer,0.9977267384529114,0.5340416431427002,0.4636850953102112,5.306052207946777,2.7997049689292908,0.09958506375551224,True
2017,DeepFool,deepfool,dog,dog,bird,0.9975928664207458,0.4275166094303131,0.5700762569904327,6.503399848937988,5.856644734740257,0.2119261473417282,True
2021,DeepFool,deepfool,ship,ship,airplane,0.999967098236084,0.4985415041446686,0.5014255940914154,9.154050827026367,7.6318904757499695,0.251886248588562,True
2024,DeepFool,deepfool,frog,frog,bird,0.9145681858062744,0.5000032782554626,0.41456490755081177,1.2906231880187988,1.4123234152793884,0.031198542565107346,True
2025,DeepFool,deepfool,deer,deer,bird,1.0,0.5038727521896362,0.49612724781036377,14.366456031799316,6.9998931884765625,0.20166748762130737,True
2026,DeepFool,deepfool,dog,dog,cat,0.9976407289505005,0.5003251433372498,0.49731558561325073,3.452756881713867,4.282506052404642,0.09966369718313217,True
2027,DeepFool,deepfool,truck,truck,cat,0.999984860420227,0.49019655585289,0.509788304567337,9.926776885986328,6.719878613948822,0.20938774943351746,True
2028,DeepFool,deepfool,horse,horse,bird,0.9996707439422607,0.4860313832759857,0.513639360666275,6.735133647918701,6.088139712810516,0.20011983811855316,True
2030,DeepFool,deepfool,deer,deer,horse,0.9970640540122986,0.4989602863788605,0.4981037676334381,3.6939501762390137,2.9417869448661804,0.11476363986730576,True
2031,DeepFool,deepfool,automobile,automobile,ship,0.9999969005584717,0.4891629219055176,0.5108339786529541,13.76419734954834,8.000001423060894,0.332434743642807,True
2032,DeepFool,deepfool,deer,deer,cat,0.911472737789154,0.3786140978336334,0.5328586399555206,1.736011028289795,1.2431488931179047,0.036318350583314896,True
2033,DeepFool,deepfool,bird,bird,deer,0.6662959456443787,0.4143006503582001,0.2519952952861786,0.6155281066894531,0.5032297968864441,0.012670310214161873,True
2035,DeepFool,deepfool,frog,frog,bird,0.9998914003372192,0.515891969203949,0.48399943113327026,6.561121463775635,3.3117958903312683,0.1468486189842224,True
2037,DeepFool,deepfool,dog,dog,frog,0.9999922513961792,0.5017266273498535,0.4982656240463257,10.525999069213867,7.999999523162842,0.1560080498456955,True
2038,DeepFool,deepfool,bird,bird,cat,0.9937912821769714,0.41007277369499207,0.5837185084819794,4.51829719543457,2.916814684867859,0.09283873438835144,True
2039,DeepFool,deepfool,ship,ship,automobile,0.9999942779541016,0.9158644080162048,0.08412986993789673,7.6454973220825195,7.999999523162842,0.25006192922592163,True
2041,DeepFool,deepfool,airplane,airplane,cat,0.994388997554779,0.4735832214355469,0.5208057761192322,3.5014238357543945,2.739303410053253,0.09530306607484818,True
2042,DeepFool,deepfool,automobile,automobile,truck,0.9999998807907104,0.5877045392990112,0.4122953414916992,12.679925918579102,8.000000473111868,0.28773173689842224,True
2043,DeepFool,deepfool,ship,ship,airplane,0.99622642993927,0.4935900866985321,0.5026363432407379,3.832200050354004,3.979009687900543,0.13355109095573425,True
2045,DeepFool,deepfool,automobile,automobile,truck,0.9999997615814209,0.500048041343689,0.49995172023773193,16.185474395751953,7.999999523162842,0.36866047978401184,True
2047,DeepFool,deepfool,dog,dog,cat,0.8181751370429993,0.5037543773651123,0.31442075967788696,0.8208503723144531,0.49339592456817627,0.01593933254480362,True
2049,FGSM,fgsm,cat,cat,deer,0.997858464717865,0.9986237287521362,-0.0007652640342712402,10.622766494750977,8.00000712275505,1.7308783531188965,True
2051,FGSM,fgsm,dog,dog,cat,0.9954043626785278,0.9968007802963257,-0.0013964176177978516,10.002254486083984,8.00000712275505,1.7387192249298096,True
2053,FGSM,fgsm,frog,frog,deer,0.9999946355819702,0.9999943971633911,2.384185791015625e-07,17.2454891204834,8.00000712275505,1.7388432025909424,True
2054,FGSM,fgsm,cat,cat,bird,0.9999903440475464,0.9519810676574707,0.048009276390075684,15.347190856933594,8.00000712275505,1.737940788269043,True
2055,FGSM,fgsm,dog,dog,cat,0.9999996423721313,0.960772693157196,0.0392269492149353,22.331850051879883,8.00000712275505,1.737396478652954,True
2056,FGSM,fgsm,dog,dog,deer,0.9999988079071045,0.7054292559623718,0.29456955194473267,19.545564651489258,8.00000712275505,1.7385467290878296,True
2057,FGSM,fgsm,dog,dog,cat,0.9999997615814209,0.5307325720787048,0.46926718950271606,20.423810958862305,8.00000712275505,1.7388430833816528,True
2058,FGSM,fgsm,airplane,airplane,ship,0.9997825026512146,0.9690864682197571,0.03069603443145752,15.052574157714844,8.00000712275505,1.7360416650772095,True
2059,FGSM,fgsm,truck,truck,bird,0.4497784972190857,0.703545331954956,-0.25376683473587036,6.818052291870117,8.00000712275505,1.7322551012039185,True
2060,FGSM,fgsm,dog,dog,cat,0.9992565512657166,0.924362063407898,0.0748944878578186,14.051071166992188,8.00000712275505,1.7271515130996704,True
2062,FGSM,fgsm,horse,horse,deer,0.999962329864502,0.8275585770606995,0.1724037528038025,20.79711151123047,8.00000712275505,1.737861156463623,True
2065,FGSM,fgsm,bird,bird,deer,0.907056987285614,0.9651965498924255,-0.05813956260681152,5.443568229675293,8.00000712275505,1.7366174459457397,True
2066,FGSM,fgsm,bird,bird,deer,0.98384028673172,0.9987539052963257,-0.014913618564605713,9.354519844055176,8.00000712275505,1.7388432025909424,True
2067,FGSM,fgsm,horse,horse,deer,0.5154308080673218,0.9999972581863403,-0.48456645011901855,8.818131446838379,8.00000712275505,1.7384980916976929,True
2068,FGSM,fgsm,cat,cat,frog,0.9999973773956299,0.9873784184455872,0.012618958950042725,16.583810806274414,8.00000712275505,1.7388432025909424,True
2069,FGSM,fgsm,deer,deer,bird,0.9919450879096985,0.9990246295928955,-0.0070795416831970215,9.254045486450195,8.00000712275505,1.7371132373809814,True
2070,FGSM,fgsm,bird,bird,frog,0.9999843835830688,0.9364588260650635,0.06352555751800537,13.183232307434082,8.00000712275505,1.7388432025909424,True
2072,FGSM,fgsm,frog,frog,ship,0.999990701675415,0.9934033751487732,0.006587326526641846,12.489523887634277,8.00000712275505,1.5777430534362793,True
2073,FGSM,fgsm,bird,bird,deer,1.0,0.9553365707397461,0.044663429260253906,10.573177337646484,8.00000712275505,1.7388432025909424,True
2075,FGSM,fgsm,deer,deer,bird,0.9999455213546753,0.9999995231628418,-5.4001808166503906e-05,15.3942232131958,8.00000712275505,1.7362409830093384,True
2076,FGSM,fgsm,cat,cat,dog,0.8777471780776978,0.9655543565750122,-0.08780717849731445,8.30514907836914,8.00000712275505,1.7348719835281372,True
2077,FGSM,fgsm,airplane,airplane,frog,0.9999498128890991,0.46090462803840637,0.5390451848506927,14.368535041809082,8.00000712275505,1.7387104034423828,True
2078,FGSM,fgsm,bird,bird,cat,0.8635027408599854,0.9840161800384521,-0.1205134391784668,5.836274147033691,8.00000712275505,1.7364137172698975,True
2079,FGSM,fgsm,airplane,airplane,bird,0.9960320591926575,0.9638144373893738,0.03221762180328369,9.524979591369629,8.00000712275505,1.7388430833816528,True
2080,FGSM,fgsm,automobile,automobile,truck,0.9999978542327881,0.9999822378158569,1.5616416931152344e-05,20.930709838867188,8.00000712275505,1.7387104034423828,True
2081,FGSM,fgsm,cat,cat,dog,0.9820668697357178,0.9170024394989014,0.0650644302368164,7.518518447875977,8.00000712275505,1.7303941249847412,True
2083,FGSM,fgsm,bird,bird,frog,0.9899165034294128,0.9427992105484009,0.04711729288101196,10.369392395019531,8.00000712275505,1.716178059577942,True
2085,FGSM,fgsm,airplane,airplane,bird,0.8040087819099426,0.980537474155426,-0.1765286922454834,6.3149333000183105,8.00000712275505,1.735235333442688,True
2086,FGSM,fgsm,automobile,automobile,deer,0.9999746084213257,0.3576955795288086,0.6422790288925171,18.336444854736328,8.00000712275505,1.6243627071380615,True
2087,FGSM,fgsm,airplane,airplane,deer,0.9324284195899963,0.9999648332595825,-0.06753641366958618,11.559845924377441,8.00000712275505,1.7362010478973389,True
2088,FGSM,fgsm,horse,horse,deer,0.9743625521659851,0.9986855387687683,-0.024322986602783203,16.911029815673828,8.00000712275505,1.7371176481246948,True
2089,FGSM,fgsm,horse,horse,dog,0.9999988079071045,0.4414210617542267,0.5585777461528778,13.726175308227539,8.00000712275505,1.6311980485916138,True
2090,FGSM,fgsm,bird,bird,horse,0.8972020149230957,0.9687915444374084,-0.07158952951431274,3.728210926055908,8.00000712275505,1.7388430833816528,True
2092,FGSM,fgsm,automobile,automobile,truck,0.9999961853027344,0.9946334362030029,0.005362749099731445,20.30162811279297,8.00000712275505,1.7380380630493164,True
2093,FGSM,fgsm,frog,frog,bird,0.9999983310699463,0.6553272008895874,0.3446711301803589,14.229324340820312,8.00000712275505,1.7301985025405884,True
2094,FGSM,fgsm,dog,dog,cat,0.9999988079071045,0.979093074798584,0.020905733108520508,19.9403018951416,8.00000712275505,1.7370424270629883,True
2095,FGSM,fgsm,airplane,airplane,bird,0.9531522393226624,0.9009646773338318,0.052187561988830566,9.757039070129395,8.00000712275505,1.7388430833816528,True
2096,FGSM,fgsm,bird,bird,truck,0.9700669050216675,0.9999991655349731,-0.029932260513305664,11.655257225036621,8.00000712275505,1.7279750108718872,True
2098,FGSM,fgsm,airplane,airplane,bird,0.9990953207015991,0.5240351557731628,0.4750601649284363,11.116997718811035,8.00000712275505,1.730634093284607,True
2100,FGSM,fgsm,bird,bird,deer,0.9999997615814209,0.6787111759185791,0.3212885856628418,16.905921936035156,8.00000712275505,1.7388432025909424,True
2101,FGSM,fgsm,frog,frog,cat,0.8681648969650269,0.9935142993927002,-0.12534940242767334,7.54967737197876,8.00000712275505,1.736156940460205,True
2102,FGSM,fgsm,airplane,airplane,frog,0.9999711513519287,0.4969944357872009,0.5029767155647278,14.135931015014648,8.00000712275505,1.7388430833816528,True
2103,FGSM,fgsm,automobile,automobile,truck,0.8711123466491699,0.9999992847442627,-0.12888693809509277,7.963909149169922,8.00000712275505,1.723300814628601,True
2105,FGSM,fgsm,frog,frog,bird,0.9999562501907349,0.6495630145072937,0.35039323568344116,13.320989608764648,8.00000712275505,1.737343430519104,True
